AmenitiesId,Amenities
20698056,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Gym, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Luggage dropoff allowed, Long term stays allowed"
20701225,"TV, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Elevator, Hot tub, Family/kid friendly, Washer, Dryer, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace, Host greets you"
20570876,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Doorman, Elevator, Buzzer/wireless intercom, Essentials, Lock on bedroom door, Hangers, Laptop friendly workspace, Host greets you"
20677646,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Breakfast, Free street parking, Family/kid friendly, Smoke detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hair dryer, Laptop friendly workspace, Private entrance, High chair, Pack ’n Play/travel crib, Hot water, Luggage dropoff allowed, Long term stays allowed, Host greets you"
20557566,"TV, Wifi, Kitchen, Free parking on premises, Indoor fireplace, Heating, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Garden or backyard, Long term stays allowed"
20669488,"TV, Wifi, Kitchen, Elevator, Free street parking, Heating, Washer, First aid kit, Safety card, Essentials, Shampoo, Hangers, Hair dryer, Iron, Private living room, Hot water, Host greets you"
20605168,"Wifi, Pool, Heating, Smoke detector, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Hangers, Private living room, High chair, Microwave, Coffee maker, Refrigerator, Dishes and silverware, BBQ grill, Garden or backyard"
20611485,"Wifi, Smoking allowed, Elevator, Free street parking, Heating, Family/kid friendly, First aid kit, Essentials, Shampoo, Hot water, Bed linens, Luggage dropoff allowed, Wide hallway clearance, Step-free access, Wide doorway, Flat path to front door, Well-lit path to entrance, Step-free access, Accessible-height bed, Step-free access, Accessible-height toilet, Wide clearance to shower, toilet, Host greets you, Ski-in/Ski-out, Handheld shower head, Paid parking on premises"
20660511,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Breakfast, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Bathtub, Babysitter recommendations, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Pocket wifi, Luggage dropoff allowed, Long term stays allowed, Cleaning before checkout, Wide doorway, Flat path to front door, Well-lit path to entrance, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Accessible-height toilet, Wide clearance to shower, toilet, Wide entryway, Host greets you"
20668195,"TV, Cable TV, Wifi, Pool, Kitchen, Free parking on premises, Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Beach essentials, Long term stays allowed"
20695115,"Wifi, Kitchen, Free parking on premises, Smoking allowed, Family/kid friendly, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Self check-in, Lockbox, Private entrance, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Refrigerator, Dishes and silverware, Cooking basics, Stove, BBQ grill, Patio or balcony, Long term stays allowed, Wide hallway clearance, Flat path to front door, Well-lit path to entrance, Step-free access, Accessible-height bed, Step-free access, Wide doorway, Accessible-height toilet, Wide clearance to shower, toilet, Step-free access, Wide entryway"
20701559,"TV, Wifi, Air conditioning, Breakfast, Elevator, Heating, Family/kid friendly, Smoke detector, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace"
20717948,"TV, Cable TV, Wifi, Free parking on premises, Pets live on this property, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Smart lock, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Single level home, BBQ grill, Garden or backyard, Beach essentials, Long term stays allowed"
20633816,"TV, Wifi, Air conditioning, Smoking allowed, Elevator, Family/kid friendly, Washer, Essentials, Shampoo, Hangers"
20680853,"Wifi, Air conditioning, Kitchen, Free parking on premises, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Smart lock, Keypad, Building staff, Private entrance, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Patio or balcony, Beach essentials"
20589502,"TV, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Free parking on premises, Indoor fireplace, Buzzer/wireless intercom, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace"
20596543,"TV, Pool, Kitchen, Pets allowed, Elevator, Washer, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hair dryer, Iron, Laptop friendly workspace, Private living room, Private entrance"
20599393,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Elevator, Family/kid friendly, Essentials, Hangers, Hair dryer, Iron, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, Host greets you"
20666508,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Smoking allowed, Pets allowed, Elevator, Washer, First aid kit, Essentials, Shampoo, Lock on bedroom door, Iron, Laptop friendly workspace, Room-darkening shades, Game console, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Cleaning before checkout, Host greets you"
20681944,"TV, Cable TV, Wifi, Wheelchair accessible, Kitchen, Free parking on premises, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox"
20578419,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Elevator, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, High chair, Babysitter recommendations, Pack ’n Play/travel crib, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Luggage dropoff allowed, Long term stays allowed, Cleaning before checkout, Host greets you"
20685775,"TV, Cable TV, Wifi, Air conditioning, Paid parking off premises, Free street parking, Family/kid friendly, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Self check-in, Building staff, Private living room, Room-darkening shades, Hot water, Bed linens, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Cleaning before checkout, Paid parking on premises"
20693549,"TV, Wifi, Air conditioning, Kitchen, Elevator, Family/kid friendly, Washer, Essentials, Hangers, Iron, Self check-in, Building staff, Hot water, Long term stays allowed, Beachfront"
20543265,"TV, Wifi, Pool, Kitchen, Free street parking, Hot tub, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Pack ’n Play/travel crib, Hot water, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Long term stays allowed, Paid parking on premises"
20677802,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Breakfast, Free street parking, Family/kid friendly, Smoke detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Private entrance, High chair, Pack ’n Play/travel crib, Hot water, Luggage dropoff allowed, Long term stays allowed, Host greets you"
20677942,"TV, Wifi, Heating, Washer, Dryer, Essentials, Hangers, Iron, Laptop friendly workspace"
20692888,"TV, Wifi, Air conditioning, Fire extinguisher, Lock on bedroom door, Hair dryer, Laptop friendly workspace, Private living room"
20643726,"Air conditioning, Elevator, Family/kid friendly, Essentials, Lock on bedroom door, Private entrance, Room-darkening shades, Bed linens, Refrigerator, Long term stays allowed"
2053772,"TV, Internet, Wifi, Kitchen, Paid parking off premises, Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, First aid kit, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Baby bath, High chair, Stair gates, Babysitter recommendations, Crib, Pack ’n Play/travel crib, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Luggage dropoff allowed, Host greets you, Paid parking on premises"
2068454,"TV, Wifi, Air conditioning, Kitchen, Heating, Family/kid friendly, Washer, Dryer, Essentials, Hangers, Hair dryer, Iron, Bed linens, Microwave, Coffee maker, Refrigerator, Dishes and silverware"
2054110,"TV, Cable TV, Internet, Wifi, Kitchen, Heating, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, BBQ grill, Patio or balcony, Garden or backyard, Other"
20569156,"TV, Wifi, Pool, Kitchen, Free parking on premises, Elevator, Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private entrance, Bathtub, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Beach essentials, Long term stays allowed, Step-free access, Flat path to front door, Well-lit path to entrance, Step-free access, Step-free access, Step-free access, Waterfront"
2066014,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Pets allowed, Doorman, Breakfast, Pets live on this property, Dog(s), Cat(s), Elevator, Heating, Family/kid friendly, Washer, First aid kit, Essentials, Shampoo, Lock on bedroom door, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace"
20692275,"TV, Wifi, Kitchen, Free parking on premises, Smoking allowed, Elevator, Heating, Washer, First aid kit, Safety card, Fire extinguisher, Essentials, Hangers, Hair dryer, Iron, Private living room, Private entrance"
20692563,"TV, Wifi, Air conditioning, Kitchen, Pets allowed, Indoor fireplace, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private entrance, Bathtub, Babysitter recommendations, Patio or balcony, Garden or backyard"
20711019,"Wifi, Kitchen, Free parking on premises, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Hangers, Laptop friendly workspace, Self check-in, Keypad"
20589142,"Wifi, Air conditioning, Kitchen, Washer, Dryer, Smoke detector, Hangers, Hair dryer, Iron"
206122,"TV, Wifi, Air conditioning, Kitchen, Heating, Washer, Essentials, Hangers, Hair dryer, Iron, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Cooking basics, Oven, Stove, Patio or balcony, Other"
20620144,"TV, Wifi, Air conditioning, Breakfast, Heating, Family/kid friendly, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace"
20678327,Private entrance
20619682,"TV, Wifi, Kitchen, Washer, Fire extinguisher, Essentials, Hangers, Hair dryer, Iron, Hot water, Bed linens, Other"
20712093,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen, Elevator, Hot tub, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private living room, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Patio or balcony, Beach essentials, Long term stays allowed, Paid parking on premises"
20726731,"Wifi, Kitchen, Smoking allowed, Pets allowed, Elevator, Suitable for events, Washer, Essentials, Shampoo, Hangers, Host greets you"
20735001,"TV, Wifi, Kitchen, Free parking on premises, Smoking allowed, Washer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed, Host greets you"
20767798,"TV, Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises, Elevator, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Hot water, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Long term stays allowed, Well-lit path to entrance, Step-free access, Step-free access, Step-free access"
20730891,"Wifi, Kitchen, Heating, Washer, Dryer, Smoke detector"
20719961,"TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Gym, Elevator, Indoor fireplace, Family/kid friendly, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Private entrance, Host greets you"
20724431,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Pets allowed, Indoor fireplace, Essentials, Hangers, Laptop friendly workspace, Hot water, Bed linens"
20724571,"TV, Cable TV, Wifi, Kitchen, Smoking allowed, Pets allowed, Free street parking, Suitable for events, Washer, Dryer, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, Bathtub, Pack ’n Play/travel crib, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Patio or balcony, Garden or backyard, Long term stays allowed, Step-free access, Step-free access, Step-free access, Other, Handheld shower head"
2071929,"TV, Internet, Wifi, Kitchen, Paid parking off premises, Free street parking, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_50, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Host greets you"
20728606,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Gym, Elevator, Indoor fireplace, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Private entrance, Bathtub, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed, Wide hallway clearance, Step-free access, Wide doorway, Step-free access, Wide clearance to bed, Step-free access, Wide doorway, Step-free access, Wide entryway"
20744948,
20720982,"TV, Wifi, Air conditioning, Elevator, Family/kid friendly, Suitable for events, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Private entrance, Hot water, Luggage dropoff allowed, Long term stays allowed, Other"
20763432,"TV, Wifi, Air conditioning, Kitchen, Breakfast, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Essentials, Shampoo, Lock on bedroom door, Hangers, Iron, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed"
20736951,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Elevator, Washer, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace, Window guards, Room-darkening shades, Hot water, Bed linens, Ethernet connection, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Stove, Long term stays allowed, Wide hallway clearance, Step-free access, Wide doorway, Flat path to front door, Well-lit path to entrance, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide entryway, Other, Handheld shower head"
20741058,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Heating, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed"
2073897,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Smoking allowed, Pets allowed, Breakfast, Free street parking, Heating, Family/kid friendly, Suitable for events, Washer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Host greets you"
20720421,"TV, Wifi, Air conditioning, Elevator, Family/kid friendly, Suitable for events, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Private entrance, Hot water, Luggage dropoff allowed, Long term stays allowed, Other"
20755043,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Smoking allowed, Breakfast, Free street parking, Heating, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Luggage dropoff allowed, Host greets you"
20764769,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen, Doorman, Gym, Elevator, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Hangers, Laptop friendly workspace"
20723241,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Gym, Elevator, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad"
20788503,"TV, Wifi, Air conditioning, Kitchen, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Cleaning before checkout, Flat path to front door, Well-lit path to entrance, Step-free access, Step-free access"
20829122,"TV, Wifi, Kitchen, Smoking allowed, Washer, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace"
20804897,"Wifi, Kitchen, Washer, Essentials, Shampoo, Hangers"
20859319,"Wifi, Kitchen, Free street parking, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Lock on bedroom door, Hangers, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private entrance, Hot water"
20809200,"Wifi, Elevator, Heating, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Hot water, Host greets you"
2093064,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises, Free street parking, Buzzer/wireless intercom, Heating, Smoke detector, Carbon monoxide detector, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Self check-in, Lockbox, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed, Well-lit path to entrance"
20955863,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Elevator, Free street parking, Hot tub, Indoor fireplace, Heating, Family/kid friendly, Suitable for events, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Private entrance, Bathtub, Fireplace guards, Hot water, Microwave, Coffee maker, Refrigerator, Dishwasher, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Wide doorway"
20959398,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Elevator, Washer, Essentials, Hangers, Iron, Laptop friendly workspace, Hot water, Host greets you"
21006757,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Heating, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Crib, Hot water, Host greets you, Paid parking on premises"
21053564,"TV, Wifi, Pool, Kitchen, Gym, Elevator, Free street parking, Washer, Essentials, Private entrance, Hot water, Microwave, Stove, Host greets you, Paid parking on premises"
20864633,"Wifi, Kitchen, Washer, Dryer, Essentials, Shampoo, Hangers"
20884878,"TV, Wifi, Air conditioning, Kitchen, Elevator, Heating, Washer, Dryer, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace, Self check-in, Keypad"
21056118,"Internet, Wifi, Kitchen, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed, Long term stays allowed, Host greets you"
20849928,"TV, Wifi, Air conditioning, Pool, Kitchen, Smoking allowed, Breakfast, Elevator, Family/kid friendly, Washer, Essentials, Lock on bedroom door, Iron, Private entrance"
20806414,"TV, Cable TV, Wifi, Pool, Kitchen, Free parking on premises, Breakfast, Elevator, Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Smart lock, Private entrance, Hot water, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, BBQ grill, Patio or balcony, Garden or backyard, Beach essentials, Luggage dropoff allowed, Long term stays allowed, Wide hallway clearance, Wide doorway, Flat path to front door, Well-lit path to entrance, Disabled parking spot, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Accessible-height toilet, Step-free access, Wide entryway, Waterfront, Beachfront, Handheld shower head, Pool with pool hoist"
20789773,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Elevator, Free street parking, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Bathtub, Children’s books and toys, Crib, Pack ’n Play/travel crib, Room-darkening shades, Children’s dinnerware, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, BBQ grill, Patio or balcony, Garden or backyard, Beach essentials, Long term stays allowed, Wide hallway clearance, Step-free access, Wide doorway, Flat path to front door, Well-lit path to entrance, Disabled parking spot, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Accessible-height toilet, Wide clearance to shower, toilet, Step-free access, Wide entryway, Other, Waterfront, Beachfront, Handheld shower head, Fixed grab bars for shower"
20827826,"TV, Wifi, Air conditioning, Elevator, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron"
20834832,"Wifi, Kitchen, Free street parking, Heating, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Lock on bedroom door, Hangers, Laptop friendly workspace, Private entrance, Hot water, Other"
20958766,"TV, Cable TV, Wifi, Kitchen, Free street parking, Heating, Family/kid friendly, Washer, Dryer, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Baby monitor, Bathtub, Baby bath, High chair, Crib, Pack ’n Play/travel crib, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Host greets you, Waterfront"
20969380,"TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Gym, Elevator, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Hot water, Luggage dropoff allowed, Long term stays allowed, Beachfront"
20851877,"Air conditioning, Washer, Dryer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Luggage dropoff allowed, Host greets you"
20861761,"TV, Cable TV, Wifi, Kitchen, Free street parking, Heating, Washer, Dryer, Smoke detector, Safety card, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Pocket wifi, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Host greets you"
2092831,"Wifi, Air conditioning, Kitchen, Free parking on premises, Pets live on this property, Cat(s), Elevator, Free street parking, Family/kid friendly, Washer, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Hangers, Iron, Laptop friendly workspace, Outlet covers, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Luggage dropoff allowed, Long term stays allowed, Cleaning before checkout, Wide hallway clearance, Step-free access, Wide doorway, Flat path to front door, Well-lit path to entrance, Disabled parking spot, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Accessible-height toilet, Step-free access, Wide entryway, Beachfront, Handheld shower head, Roll-in shower"
20929703,"Wifi, Air conditioning, Kitchen, Gym, Free street parking, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, Hot water, Bed linens, Extra pillows and blankets, Host greets you"
20788473,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Free street parking, Heating, Smoke detector, Carbon monoxide detector, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Children’s books and toys, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Garden or backyard, Luggage dropoff allowed, Wide hallway clearance, Step-free access, Wide doorway, Flat path to front door, Well-lit path to entrance, Disabled parking spot, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Accessible-height toilet, Wide clearance to shower, toilet, Step-free access, Wide entryway, Host greets you, Handheld shower head"
